,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
2195,AINS7FS3XDUV8,B004KNWX5I,"Everyone can use an Amazon gift card, and I love that this design specifically suggests the Amazon MP3 option for spending it.  Makes it a little more personal.",Giftcard,2013-08-13,5,positive,everyone gift card love design specifically suggests mp3 option spending makes little personal,0.10416666666666667,positive,5.0,positive,positive
2196,AOZLFWFRZP2EY,B004KNWX5I,"I purchased this so my husband could purchase music for his MP3 player. After I showed him how to do it, he loved the added music and found it easy to purchase with. I would buy this again.",Giftcard,2013-08-13,5,positive,purchased husband could purchase music mp3 player showed loved added music found easy purchase would,0.5666666666666667,positive,4.0,positive,positive
2197,AO51WG57N1IEH,B004KNWX5I,Good way to give a gift for a picky person. The cover of the gift cards were interesting and colorful.,Giftcard,2013-02-06,5,positive,good way give gift picky person cover gift cards interesting colorful,0.5,positive,9.0,positive,positive
2198,ATT6E8IBVAMIO,B004KNWX5I,"I bought this gift card for one of my granddaughters for Christmas.  She has a Kindle Fire and was very pleased with the gift card because she could use it for books, games, and music.",Giftcard,2013-02-01,5,positive,bought gift card one granddaughters christmas kindle fire pleased gift card could books games music,0.5,positive,5.0,positive,positive
2199,A2QOX2IDMT9I3Q,B004KNWX5I,Son and daughter in law like having these card to down load more music to their ipods.....please don't require a person use X amount of words to write a review....,Giftcard,2013-01-21,5,positive,son daughter law card load music ipodsplease dont require person x amount words write review,0.0,negative,0.0,negative,negative
2200,A2XSETY97SJMKP,B004KNWX5I,This was a gift for my niece and nephew ~ they loved it.  They were excited to get new music.,Giftcard,2013-01-14,5,positive,gift niece nephew loved excited get new music,0.4037878787878788,positive,8.0,positive,positive
2201,A3DHADS96EBLT6,B004KNWX5I,This is the most convenient gift card I ever bought as a present.  Pay for any amount you set then print it out at your convenience.  You can't get much better than this.,Giftcard,2013-01-11,5,positive,convenient gift card ever bought present pay amount print convenience cant get much better,0.25,positive,3.0,positive,negative
2202,A20ALF87FSR0UG,B004KNWX6C,Such a great gift .,Giftcard,2015-04-06,5,positive,great gift,0.8,positive,5.0,positive,positive
2203,A2H8HBRV8CKLH9,B004KNWX6C,Wonderful gift.  The color is always right and the fit is perfect.,Giftcard,2015-04-04,5,positive,wonderful gift color always right fit perfect,0.6714285714285714,positive,10.0,positive,positive
2204,A2PTWRN7DV9SYT,B004KNWX6C,It was perfect!,Giftcard,2015-03-30,5,positive,perfect,1.0,positive,3.0,positive,positive
2205,A11QGWZ81V1U27,B004KNWX6C,It was convenient and worked out as expected.,Giftcard,2015-03-30,3,positive,convenient worked expected,-0.1,negative,0.0,negative,negative
2206,A37I9LG42S2XRB,B004KNWX6C,This card does not allow you to buy online books for the Kindle which is why I got it in the first place.,Giftcard,2015-03-25,1,negative,card not allow online books kindle got first place,0.25,positive,1.0,positive,negative
2207,A3CYI4W8KDL2BO,B004KNWX6C,great easy last minute gift that can be personalized,Giftcard,2015-03-24,5,positive,great easy last minute gift personalized,0.41111111111111115,positive,6.0,positive,positive
2208,A1EE270WH1VUO6,B004KNWX6C,"I never was able to print the card/coupon. I have given gifts through Amazon with gift card in the past.  in the past. As soon as I ordered, I was able print the card. Amazon worked differently this time. I had to wait for the card to be deliver ed to my e-mail address. Then I could not print and I cannot find rhe e-mail now to print. I am very unhappy",Giftcard,2015-03-23,1,negative,never able print cardcoupon given gifts gift card past past soon ordered able print card worked differently time wait card deliver ed email address could not print not find rhe email print unhappy,-0.14166666666666666,negative,0.0,negative,negative
2209,A19GJ2AA7URE7Q,B004KNWX6C,"Easy to make, print. Thanks.",Giftcard,2015-03-18,5,positive,easy make print thanks,0.31666666666666665,positive,3.0,positive,positive
2210,AYYOZOPG6WEK5,B004KNWX6C,You guys are the best. We absolutely love getting these Gift Cards from you you guys. Our staff enjoy every single one of the designs --Big Thanks.,Giftcard,2015-03-13,5,positive,guys best absolutely love getting gift cards guys staff enjoy every single one designs big thanks,0.33809523809523806,positive,13.0,positive,positive
2211,APPD5DLU7CAQ,B004KNWX6C,Thank you. Met my expectations.,Giftcard,2015-03-13,5,positive,thank met expectations,0.0,negative,2.0,positive,negative
2212,ACHNCMCZWLQ8N,B004KNWX4Y,Good selection for many occasions available even after the date for the occasion has passed.  Easy to create and fun to give!,Giftcard,2013-07-22,5,positive,good selection many occasions available even date occasion passed easy create fun give,0.4666666666666666,positive,8.0,positive,positive
2213,A19WLP4AE0RBXY,B004KNWX4Y,"Bought this for my Mom, the person that has everything. She loved it and was able to buy something that she wanted.",Giftcard,2013-06-28,5,positive,bought mom person everything loved able something wanted,0.6,positive,3.0,positive,positive
2214,A25XH3JTPFS3WM,B004KNWX4Y,it was so appreciated.  Have already used it. It is a great venue where my kids could get me a gift I wanted.,Giftcard,2013-06-24,5,positive,appreciated already great venue kids could get gift wanted,0.5,positive,7.0,positive,positive
2215,ALOFNYQVH87V2,B004KNWX4Y,This was the best last-minute gift.  My mother lives in a more remote area and for her to go out and shop is a hassle.  She loved that she could shop at home without having to drive into town.,Giftcard,2013-06-20,5,positive,best lastminute gift mother lives remote area go shop hassle loved could shop home without drive town,0.5333333333333333,positive,8.0,positive,positive
2216,A27PEFUBM27OMP,B004KNWX4Y,Perfect for Mothers day for her to be able to go online and make her book purchase for her kindle with her gift card.,Giftcard,2013-06-15,4,positive,perfect mothers day able go online make book purchase kindle gift card,0.75,positive,5.0,positive,positive
2217,ACV2R44OP2ZMR,B004KNWX4Y,My mom loved it. She didn't even know you could get cards like this from Amazon. And she was able to get what she really wanted.,Giftcard,2013-06-13,5,positive,mom loved didnt even know could get cards able get really wanted,0.4666666666666666,positive,3.0,positive,positive
2218,A37MFKDZYR3NFI,B004KNWX4Y,My sister said it was easy to transfer to her account. I loved that it gave her the option of sending a thank you note.,Giftcard,2013-06-13,5,positive,sister said easy transfer account loved gave option sending thank note,0.5666666666666667,positive,6.0,positive,positive
2219,A3OPCZS94NYAPF,B004KNWX4Y,My daughter-in-law loved it. She loves to read so she can use it to buy the books she likes to read. It's fast and easy to do.,Giftcard,2013-06-13,5,positive,daughterinlaw loved loves read books likes read fast easy,0.4444444444444444,positive,9.0,positive,positive
2220,A2OOGDIR8C0QBI,B004KNWX4Y,"fast neat and easily done and Mama was happy as she loves her kindle
She used it for reading books",Giftcard,2013-06-13,5,positive,fast neat easily done mama happy loves kindle reading books,0.4777777777777778,positive,6.0,positive,positive
2221,A2CW6OKNWY88WX,B004KNWX4Y,Easiest and Most Loved Gift.  Simple for me to pick out the design.  Perfect for her to get the books she still wants.,Giftcard,2013-06-13,5,positive,easiest loved gift simple pick design perfect get books still wants,0.475,positive,8.0,positive,positive
2222,AUT0MYSC0CRDE,B004KNWX6C,Love the pre-designed options.,Giftcard,2015-03-12,5,positive,love predesigned options,0.5,positive,3.0,positive,positive
2223,A6WOJ0QUH7OSO,B004KNWX6C,Gift cards are always great,Giftcard,2015-03-10,5,positive,gift cards always great,0.8,positive,5.0,positive,positive
2224,A1JH1ICBTVAWSK,B004KNWX6C,Used exactly like it was intended! So very convenient! Will use many times more!,Giftcard,2015-03-05,5,positive,exactly intended convenient many times,0.375,positive,0.0,negative,negative
2225,A1W8HUHHOKOPF0,B004KNWX6C,Great way to give so friends can choose what they want.,Giftcard,2015-02-28,5,positive,great way give friends choose want,0.8,positive,4.0,positive,positive
2226,A1YFQXPHSV3AJC,B004KNWX6C,Very good,Giftcard,2015-02-27,5,positive,good,0.7,positive,3.0,positive,positive
2227,A14VVHS3UAQJII,B004KNWX6C,Love gift cards. All my children enjoy Amazon gift cards. Makes shopping super easy.,Giftcard,2015-02-23,5,positive,love gift cards children enjoy gift cards makes shopping super easy,0.4166666666666667,positive,13.0,positive,positive
2228,A2KPTRBDAZIME2,B004KNWX6C,Great for everyone and every occasion!,Giftcard,2015-02-22,5,positive,great everyone every occasion,0.8,positive,3.0,positive,positive
2229,A3KSNMNW1DBP3U,B004KNWX6C,I don't know about me....but my nephew loved it!  Easy way of mailing gifts and letting the recipient get exactly what they want:).,Giftcard,2015-02-22,5,positive,dont know mebut nephew loved easy way mailing gifts letting recipient get exactly want,0.4611111111111111,positive,5.0,positive,positive
2230,A2NJHZ0563LI2W,B004KNWX6C,I would love for the colors to be a little brighter but that might be my printer.  Amazon printable gift cards are terrific gifts for those on my list who are hard to buy for!,Giftcard,2015-02-21,4,positive,would love colors little brighter but might printer printable gift cards terrific gifts list hard,0.005208333333333329,negative,8.0,positive,positive
2231,A9TVIGCPCRW8K,B004KNWX6C,"Like being able to print the gift card or email.  Very convenient, especially for last minute gifts.",Giftcard,2015-01-28,5,positive,able print gift card email convenient especially last minute gifts,0.25,positive,2.0,positive,positive
2232,A1W92QXFO47MH4,B004KNWX4Y,"This was such a wonderful gift especially on short notice. I literally bought this online the day before Mother's Day and was able to print it out immediately and present it as a gift on Mother's Dy. My Mom loved it.
This was a great idea, hassle free, a no brainer. So glad I did it, will do it again.
Thanks Amazon",Giftcard,2013-06-12,5,positive,wonderful gift especially short notice literally bought online day mothers day able print immediately present gift mothers dy mom loved great idea hassle free no brainer glad thanks,0.4555555555555555,positive,19.0,positive,positive
2233,A1KFODGTAXQX1O,B004KNWX4Y,Thanks to my wonderful Mother. what a wonderful gift to be able to pick what every I want to buy,Giftcard,2013-06-12,5,positive,thanks wonderful mother wonderful gift able pick every want,0.675,positive,13.0,positive,positive
2234,A1YSIOYU0DA86F,B004KNWX4Y,I love the ease of this gift.  You can design and print it yourself.  It is a perfect gift for hard to buy people.  Let them pick it out.,Giftcard,2013-06-12,5,positive,love ease gift design print perfect gift hard people let pick,0.40277777777777773,positive,11.0,positive,positive
2235,A3FR0LW77N11NO,B004KNWX4Y,"Being able to buy and print a gift card without the need to pay for postage and the time needed is excellent.

All works very well.

Peter",Giftcard,2013-06-11,4,positive,able print gift card without need pay postage time needed excellent works well peter,0.75,positive,4.0,positive,positive
2236,A1Y5QVIF586B39,B004KNWX4Y,"Very handy considering I'm in Australia and I really wanted to get a voucher for Mum, but was unable to find any in stores here, so was great to print it out with a custom message!",Giftcard,2013-06-10,5,positive,handy considering im australia really wanted get voucher mum but unable find stores great print custom message,0.275,positive,1.0,positive,positive
2237,A233KLSWMODJ7C,B004KNWX4Y,I love getting gift cards from Amazon.  You have everything.  This allows the gift receiver to get what they want.,Giftcard,2013-06-07,5,positive,love getting gift cards everything allows gift receiver get want,0.5,positive,8.0,positive,positive
2238,A3EYRAWNJSR0LA,B004KNWX4Y,The convenience of ordering this gift card on line was wonderful. The card is so pretty. Thank you for this great way to order a much loved gift.,Giftcard,2013-06-07,5,positive,convenience ordering gift card line wonderful card pretty thank great way order much loved gift,0.6875,positive,17.0,positive,positive
2239,A3OFMIM9FBV7VX,B004KNWX4Y,I loved it because it was so easy to do and fast. Lots of options and you could send a personal message.,Giftcard,2013-06-06,5,positive,loved easy fast lots options could send personal message,0.3333333333333333,positive,4.0,positive,positive
2240,A17MS5DFZHMEHP,B004KNWX4Y,Very fast to print and my sister love her gift card/certificate. It was a great Mother's Day gift. Would definitely do again!,Giftcard,2013-06-02,5,positive,fast print sister love gift cardcertificate great mothers day gift would definitely,0.375,positive,10.0,positive,positive
2241,A2OENBQAHCGC56,B004KNWX4Y,Quick and easy.  Convenient. Attractive choices.  Convenient for recipient with range of products to choose from.  Appreciated by the recipient.,Giftcard,2013-03-08,5,positive,quick easy convenient attractive choices convenient recipient range products choose appreciated recipient,0.44166666666666665,positive,5.0,positive,positive
2242,A2TV6L43TTNXOJ,B004KNWWTA,"Easiest gift card I bought on line....minimal steps ,processed very quickly, and recepient was very happy...he used it the same day I purchased it",Giftcard,2011-12-28,5,positive,easiest gift card bought lineminimal steps processed quickly recepient happyhe day purchased,0.3333333333333333,positive,2.0,positive,positive
2243,A18WEVFXJEB1NY,B004KNWWTA,"Last minute gift for my sons girlfriends Birthday . She loved it, and I loved how quick and easy it was.
Thanks!",Giftcard,2011-12-26,5,positive,last minute gift sons girlfriends birthday loved loved quick easy thanks,0.39444444444444443,positive,11.0,positive,positive
2244,A2VWZOYJ2T9ON2,B004KNWWTA,The printable gift cards are great. Easy to buy and print. Many different options to choose from! Will buy again!!,Giftcard,2011-12-18,5,positive,printable gift cards great easy print many different options choose,0.43333333333333335,positive,6.0,positive,positive
2245,A2WVTQP608BYAB,B004KNWWTA,Wonderful gift for someone who has everything and is an avid reader.  The gifts were appreciated immensely by the receipients.,Giftcard,2011-09-17,5,positive,wonderful gift someone everything avid reader gifts appreciated immensely receipients,0.3625,positive,10.0,positive,positive
2246,A28AD1IXYSJUIB,B004KNWWTA,"I love that you offer this...it saves me time and money to be able to purchase a gift card for a friend online. Being able to print it is an added bonus that's so great, wished other stores offered the print version for gift cards...!",Giftcard,2011-09-12,5,positive,love offer thisit saves time money able purchase gift card friend online able print added bonus thats great wished stores offered print version gift cards,0.575,positive,11.0,positive,positive
2247,A3E1SYVJYAO506,B004KNWWTA,"In our family, we are all avid readers who have become addicted to our Kindles.  Never again do we need to worry about whether someone will like our birthday/father's day/mother's day/valentine's day/Hallowe'en/Thanksgiving/Christmas gift! It's such fun spending these gift cards--we've been known to be glued to the screen for an entire weekend shopping, shopping, shopping!",Giftcard,2011-09-12,5,positive,family avid readers become addicted kindles never need worry whether someone birthdayfathers daymothers dayvalentines dayhalloweenthanksgivingchristmas gift fun spending gift cardsweve known glued screen entire weekend shopping shopping shopping,0.03749999999999999,negative,7.0,positive,positive
2248,ALTBOECG272DP,B004KNWWTA,"We love buying Amazon gift cards for our family and friends.  They can pick and choose what they would like
to have and it is a sure thing.  Thank you!",Giftcard,2011-02-01,5,positive,love buying gift cards family friends pick choose would sure thing thank,0.5,positive,7.0,positive,positive
2249,A2JK2EBODO2R60,B004KNWX6C,Great,Giftcard,2015-01-22,5,positive,great,0.8,positive,3.0,positive,positive
2250,A20QUF94I4ETJ8,B004KNWX6C,My coworker loved it,Giftcard,2015-01-20,5,positive,coworker loved,0.7,positive,3.0,positive,positive
2251,A3QWD0D12798NO,B004KNWX6C,"Easy, quick, perfect!!",Giftcard,2015-01-15,5,positive,easy quick perfect,0.5888888888888889,positive,4.0,positive,positive
2252,A1AED7GJ2843KG,B004KNWX6C,Perfect gift,Giftcard,2015-01-14,5,positive,perfect gift,1.0,positive,5.0,positive,positive
2253,A1N00AXQOH94W1,B004KNWX6C,EXCELENTE,Giftcard,2015-01-12,5,positive,excelente,0.0,negative,0.0,negative,negative
2254,A2QTKCSKSVCPHX,B004KNWX6C,Bien,Giftcard,2015-01-11,5,positive,bien,0.0,negative,0.0,negative,negative
2255,A2IGBWGH6Y4BUR,B004KNWX6C,"This was the best and easiest gift giving I have experienced. Gift and personalized greeting card all in one. It took so little time, I did not have to leave my house, and didn't have to worry about items being delivered on time.  Purchased gift card, printed out the greeting card and handed it to my mom for her 88th birthday.  Saves so much time and she can spend it anyway she wishes.
Will definitely shop this way again for the next birthday celebration that comes along.",Giftcard,2015-01-09,5,positive,best easiest gift giving experienced gift personalized greeting card one took little time not leave house didnt worry items delivered time purchased gift card printed greeting card handed mom 88th birthday saves much time spend anyway wishes definitely shop way next birthday celebration comes along,0.3020833333333333,positive,11.0,positive,positive
2256,AMH0DIKJURP43,B004KNWX6C,Gift,Giftcard,2014-12-31,5,positive,gift,0.0,negative,2.0,positive,positive
2257,A26NDQWTELMG5N,B004KNWX6C,Amazon gift cards are always popular and they are so easy to order and print at home!,Giftcard,2014-12-30,5,positive,gift cards always popular easy order print home,0.5166666666666666,positive,6.0,positive,positive
2258,A13IDQ4FGZENUC,B004KNWX80,I bought two print at home giftcards and they worked wonderfully! I hadn't known until the last second that I would be seeing the girls and so this idea worked out WONDERFULLY!,Giftcard,2012-08-26,5,positive,bought two print home giftcards worked wonderfully hadnt known last second would seeing girls idea worked wonderfully,0.5,positive,8.0,positive,positive
2259,A2N8KJ9CHWHGX7,B004KNWX80,An Amazon Gift card works for everyone and being able to purchase & print makes it perfect for last minute gift giving,Giftcard,2012-07-10,5,positive,gift card works everyone able purchase print makes perfect last minute gift giving,0.5,positive,7.0,positive,positive
2260,A3TBVXICWDNQUL,B004KNWX6C,"It worked perfectly! I was able to give my daughter a last minute birthday gift on my way out the door.  And it was exactly what she wanted, something that did not need to be returned or exchanged!!",Giftcard,2014-12-28,5,positive,worked perfectly able give daughter last minute birthday gift way door exactly wanted something not need returned exchanged,0.25,positive,5.0,positive,positive
2261,A9XO24BO1ETS9,B004KNWX6C,Extremely convenient and made my friend very happy! I love Amazon's gift cards!,Giftcard,2014-12-25,5,positive,extremely convenient made friend happy love amazons gift cards,0.39166666666666666,positive,9.0,positive,positive
2262,A2N14J5GR8M63D,B004KNWX6C,Very good and easy,Giftcard,2014-12-23,5,positive,good easy,0.5666666666666667,positive,4.0,positive,positive
2263,A39XJ163TXI8RF,B004KNWX6C,Simple to do and great !,Giftcard,2014-12-20,5,positive,simple great,0.4,positive,3.0,positive,positive
2264,A20Q1MAIBU8H4Z,B004KNWX6C,Very nice. Would purchase again,Giftcard,2014-12-18,5,positive,nice would purchase,0.6,positive,3.0,positive,positive
2265,A21FNP0TTJA104,B004KNWX6C,A quick and easy way to give a personal gift certificate for something you know he will love!,Giftcard,2014-12-16,5,positive,quick easy way give personal gift certificate something know love,0.31666666666666665,positive,6.0,positive,positive
2266,A32PLIZK6B8VPL,B004KNWX6C,"Love giving (and getting!!) Amazon gift cards.  No one has ever said ""Thanks, but no thanks...""  Amazon makes shopping easy - thank you.",Giftcard,2014-12-13,5,positive,love giving getting gift cards no one ever said thanks but no thanks makes shopping easy thank,0.2583333333333333,positive,10.0,positive,positive
2267,A3A3W2CS7A45NK,B004KNWX6C,"What a great way to gift a younger adult - they love it, and it is easy for me to order and print at home.",Giftcard,2014-12-09,5,positive,great way gift younger adult love easy order print home,0.36666666666666664,positive,9.0,positive,positive
2268,AI1ZGN1VFDN13,B004KNWX6C,"Great card, lots of space for my own card notes, and quick delivery",Giftcard,2014-12-05,5,positive,great card lots space card notes quick delivery,0.5666666666666667,positive,3.0,positive,positive
2269,ATL13J8XQXUON,B004KNWX6C,Easy to print and give as a gift.,Giftcard,2014-11-27,5,positive,easy print give gift,0.43333333333333335,positive,3.0,positive,positive
2270,A3KAWBVNG3D0TN,B004KNWWTA,Everyone I have given this to as gift has been delighted to receive.  Great for a last minute gift.  It's worked out great to be able to use the option of printing out the gift card and having an actual physical gift to give someone without even having to leave the house and stop at a store!  Lots of great designs and occasions to pick from as well.,Giftcard,2016-10-11,5,positive,everyone given gift delighted receive great last minute gift worked great able option printing gift card actual physical gift give someone without even leave house stop store lots great designs occasions pick well,0.44999999999999996,positive,18.0,positive,positive
2271,A1WNR5D18D6FWH,B004KNWWTA,Amazon always does a great job and is user friendly!,Giftcard,2016-10-07,5,positive,always great job user friendly,0.5875,positive,5.0,positive,positive
2272,A1WHUYGTKUY947,B004KNWWTA,Loved the graphics.  Great birthday gift card.,Giftcard,2016-09-26,5,positive,loved graphics great birthday gift card,0.75,positive,8.0,positive,positive
2273,A2OLHC48GSLV08,B004KNWWTA,Perfect!!  A+,Giftcard,2016-08-27,5,positive,perfect,1.0,positive,3.0,positive,positive
2274,A2CV9HPF771WSF,B004KNWWTA,"Easy to gift, fun designs",Giftcard,2016-08-21,5,positive,easy gift fun designs,0.3666666666666667,positive,7.0,positive,positive
2275,A24WTJJFA6E32,B004KNWWTA,Cute!,Giftcard,2016-08-17,4,positive,cute,0.5,positive,2.0,positive,positive
2276,A7VQUF0C12CMU,B004KNWWTA,All was as expected,Giftcard,2016-08-01,5,positive,expected,-0.1,negative,0.0,negative,negative
2277,A1V3EKJKVKYRDT,B004KNWWTA,At first I had a little trouble getting the exact picture I wanted on the card.  After I was satisfied with my pick it was relatively easy to pay for it and get it printed out.  I've used these print-out gift cards several times and it's so much easier and faster to do than going to a store and buying a gift card.  The recipients of my gift cards had no trouble at all using them on their Amazon purchases.  I will continue to purchase these gift cards for future gifts.,Giftcard,2016-06-26,4,positive,first little trouble getting exact picture wanted card satisfied pick relatively easy pay get printed ive printout gift cards several times much easier faster going store buying gift card recipients gift cards no trouble using purchases continue purchase gift cards future gifts,0.13458333333333333,positive,5.0,positive,positive
2278,AR8M38PIU1TZY,B004KNWWTA,Easy to use and quick to print.,Giftcard,2016-06-16,5,positive,easy quick print,0.3833333333333333,positive,1.0,positive,positive
2279,A4A52GKLBOF66,B004KNWWTA,Easy to give gift that has been enjoyed and welcomed each time one is given.,Giftcard,2016-06-08,5,positive,easy give gift enjoyed welcomed time one given,0.4666666666666667,positive,7.0,positive,positive
2280,A2TSS3NCTR8ULH,B004KNWWTA,Everybody happy when its a gift card ! easy and fast ! love amazon gift cards,Giftcard,2016-06-04,5,positive,everybody happy gift card easy fast love gift cards,0.48333333333333334,positive,11.0,positive,positive
2281,A1JSN9OBOSFA62,B004KNWWTA,thanks,Giftcard,2016-06-02,4,positive,thanks,0.2,positive,2.0,positive,positive
2282,A1W7MKCVRO80C7,B004KNWWTA,The kids loved it!,Giftcard,2016-05-24,5,positive,kids loved,0.7,positive,3.0,positive,positive
2283,A1NP8T6NCU961L,B004KNWWTA,"Did not print the entire code.  I know that the problem was on my end, but what a hassle. Found it out from the birthday boy.",Giftcard,2016-05-03,3,positive,not print entire code know problem end but hassle found birthday boy,0.0,negative,-2.0,negative,negative
2284,A2VWRDP3BUQV1I,B004KNWWTA,Yes very happy with it.,Giftcard,2016-04-24,4,positive,yes happy,0.8,positive,4.0,positive,positive
2285,AJFOY6QXI0I4E,B004KNWWTA,Hit with my 9 year old niece!,Giftcard,2016-04-07,5,positive,hit year old niece,0.1,positive,0.0,negative,negative
2286,AKYDGT8NIE9PH,B004KNWWTA,Very cute!,Giftcard,2016-02-23,5,positive,cute,0.5,positive,2.0,positive,positive
2287,A3MKEXWJZ05FZF,B004KNWWTA,It was very convenient to be able to choose a card with the gift card number printed on it and then just add the personal message to the inside and print it out. A quick and easy gift ready to go in a moment.,Giftcard,2016-02-22,5,positive,convenient able choose card gift card number printed add personal message inside print quick easy gift ready go moment,0.29333333333333333,positive,5.0,positive,positive
2288,AVNUPOI91CZQW,B004KNWWTA,Good option for overseas child,Giftcard,2016-01-27,4,positive,good option overseas child,0.7,positive,3.0,positive,positive
2289,A23Z9HJAE3ADN0,B004KNWX6C,It was the perfect gift and the recipient loved it!,Giftcard,2014-11-26,5,positive,perfect gift recipient loved,0.85,positive,8.0,positive,positive
2290,A15G69YEUZHWT5,B004KNWX6C,this was a gift.,Giftcard,2014-11-19,5,positive,gift,0.0,negative,2.0,positive,positive
2291,A2F9DBFB5Y68UO,B004KNWX6C,buenisimo,Giftcard,2014-11-18,5,positive,buenisimo,0.0,negative,0.0,negative,negative
2292,A28JHLFL3N5ZW4,B004KNWX6C,It was quick and easy to buy a gift card from Amazon.  The only thing I was puzzled about was that I had to pay an extra $15 in NZ tax for it.  I don't have to do this when I purchase other things from Amazon e.g. Kindle books.  Can you tell me why this happened?,Giftcard,2014-11-17,5,positive,quick easy gift card thing puzzled pay extra nz tax dont purchase things eg kindle books tell happened,0.25555555555555554,positive,0.0,negative,positive
2293,A7CXSUE122XK8,B004KNWX6C,This turned out so cute.  I was very happy with it.,Giftcard,2014-11-16,5,positive,turned cute happy,0.65,positive,5.0,positive,positive
2294,A1ZUTE48MYGKJM,B004KNWX6C,"Worked perfectly.  I chose this, paid for and printed the card in about 90 seconds.  Everybody loves an Amazon gift card!",Giftcard,2014-11-14,5,positive,worked perfectly chose paid printed card seconds everybody loves gift card,1.0,positive,8.0,positive,positive
2295,A3NHLK3T44C14I,B004KNWX6C,Completely hassle free - love it!,Giftcard,2014-10-31,5,positive,completely hassle free love,0.3333333333333333,positive,4.0,positive,positive
2296,A2867GVB8E8JYZ,B004KNWX6C,The  perfect gift when your niece is too fussy!!!,Giftcard,2014-10-27,5,positive,perfect gift niece fussy,1.0,positive,5.0,positive,positive
2297,APSSEYIVEM9ED,B004KNWX6C,"My friend lost her card.  I was told I could reprint it. But, Unless I'm misunderstanding something It wants to charge me again for card.",Giftcard,2014-10-23,1,negative,friend lost card told could reprint but unless im misunderstanding something wants charge card,0.2,positive,-4.0,negative,negative
2298,A3B956WHHMQX4B,B004KNWX6C,Your printable gift cards are so easy to use!,Giftcard,2014-10-22,5,positive,printable gift cards easy,0.43333333333333335,positive,3.0,positive,positive
2299,A1CO64FUOAMWER,B004KNWX80,I love giving Amazon.com gift cards.  If I am meeting the person I print the card at home.  Often times I e-mail the card.,Giftcard,2014-07-06,5,positive,love giving amazoncom gift cards meeting person print card home often times email card,0.5,positive,5.0,positive,positive
2300,AXLB9TWSG000S,B004KNWX80,Easy to use for small incremental birthday add on's,Giftcard,2014-07-05,5,positive,easy small incremental birthday add ons,0.09166666666666667,negative,1.0,positive,positive
2301,A2H8G16LYX6LO7,B004KNWX80,Great !!!!,Giftcard,2014-07-04,5,positive,great,0.8,positive,3.0,positive,positive
2302,A103OPS13N099O,B004KNWX80,They loved the Amazon gift card and had a great time using it on their computer.  Thanks for the good service.,Giftcard,2014-03-18,5,positive,loved gift card great time using computer thanks good service,0.6,positive,13.0,positive,positive
2303,A2FQZKL2KIZACO,B004KNWX80,"I needed a last minute end of school gift and discovered that not only could I order an Amazon gift card, but I could also print it instantly on my computer!  Gift giving just got a whole lot easier...especially for those last-minute gifting needs.  I just wish I had a nicer printer...",Giftcard,2014-03-17,5,positive,needed last minute end school gift discovered not could order gift card but could also print instantly computer gift giving got whole lot easierespecially lastminute gifting needs wish nicer printer,0.06666666666666667,negative,7.0,positive,positive
2304,A3F3F3Q6VUE21B,B004KNWX80,"My department chairperson transferred to another school.  The teachers decided to have a ""Good Luck"" party.  Naturally, I was responsible for planning everything, as usual.  At the last minute, I realized that I had forgotten to purchase a gift.  What an excellent last-minute choice...and everyone could sign the card, too.  The gift was very much appreciated.  Everyone loves an Amazon gift card!",Giftcard,2013-10-27,5,positive,department chairperson transferred another school teachers decided good luck party naturally responsible planning everything usual last minute realized forgotten purchase gift excellent lastminute choiceand everyone could sign card gift much appreciated everyone loves gift card,0.3083333333333333,positive,21.0,positive,positive
2305,AJMNFDRBD2J59,B004KNWX80,This was a great deal for our family.  We love that we can use the gift cards AND the bonus gift cards on anything we need form Amazon. We stretched our 'Amazon dollars.',Giftcard,2013-09-26,5,positive,great deal family love gift cards bonus gift cards anything need form stretched dollars,0.4166666666666667,positive,10.0,positive,positive
2306,A19CXQPHO9E5ZT,B004KNWX80,this was easy to print out and fold.  it makes a cute gift that anyone would be happy to receive!,Giftcard,2013-08-20,5,positive,easy print fold makes cute gift anyone would happy receive,0.5777777777777778,positive,8.0,positive,positive
2307,A10X9QVL7Z11NS,B004KNWX80,"It has been a pleasure doing business with your company , it is easy and clear, the instructions are exact and easily to follow, the mail reception of the gift card was fast",Giftcard,2013-08-07,5,positive,pleasure business company easy clear instructions exact easily follow mail reception gift card fast,0.2833333333333333,positive,7.0,positive,positive
2308,AZYA8C4MU2ZSC,B004KNWX80,"I love the gift card because you can print a message and don't have to worry about selecting the right book.  I've given it for birthdays, thank yous and just thinking of you.",Giftcard,2013-08-02,5,positive,love gift card print message dont worry selecting right book ive given birthdays thank yous thinking,0.39285714285714285,positive,4.0,positive,positive
2309,A1HH59LD2GTK6F,B004KNWWTA,This is a very silly review... of course it is perfect.,Giftcard,2015-11-21,5,positive,silly review course perfect,0.25,positive,2.0,positive,positive
2310,A2I17UGKKMP0BD,B004KNWWTA,Terrific gift for a six year old who is computer savvy.,Giftcard,2015-11-16,5,positive,terrific gift six year old computer savvy,0.05,negative,6.0,positive,positive
